nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT01848236,2020-02-28,2013-05-02,NA,Interventional,Not Applicable,300,Completed,Effects of Vitamin D Insufficiency in Man,2010-08-01T00:00:00Z,2020-02-01T00:00:00Z,2020-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2010,2020
NCT01852071,2021-08-23,2013-05-07,2021-08-23,Interventional,Phase 1/Phase 2,46,Completed,Autologous CD34+ Hematopoietic Stem Cells Transduced ex Vivo With Elongation Factor 1 Alpha Shortened (EFS) Lentiviral Vector Encoding for the Human ADA Gene,2013-08-02T00:00:00Z,2018-08-27T00:00:00Z,2018-08-27T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2018
NCT01860807,2019-01-06,2013-05-20,2019-01-06,Interventional,Phase 2,125,Completed,Trial of Ibudilast for Methamphetamine Dependence,2013-07-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2017
NCT01861964,2016-11-23,2013-05-08,NA,Interventional,Phase 2/Phase 3,30,Completed,Effects of Xylooligosarcharide on Composition of the Human Colonic Microflora,2012-02-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Los Angeles",UCLA Center for Human Nutrition,NA,NA,NA,NA,2013,2012,2013
NCT01871090,2019-01-31,2013-06-04,2016-06-02,Interventional,Not Applicable,99,Completed,Remote Device Interrogation In The Emergency Department,2013-09-01T00:00:00Z,2015-07-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,FALSE,NA,Los Angeles Biomedical Research Institute at Harbor - UCLA,NA,NA,NA,NA,2013,2013,2015
NCT01873248,2021-05-12,2013-06-03,NA,Interventional,Phase 1/Phase 2,238,Completed,"Investigation of 68Ga-DOTATATE, as a PET Imaging Agent in Neuroendocrine Tumor Patients",2013-08-26T00:00:00Z,2017-06-16T00:00:00Z,2017-06-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2017
NCT01874327,2018-10-09,2012-10-28,NA,Interventional,Not Applicable,110,Completed,Biomarkers of Developmental Trajectories and Treatment in Autism Spectrum Disorder (ASD),2013-01-01T00:00:00Z,2018-09-01T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2012,2013,2018
NCT01883791,2018-10-31,2012-11-30,NA,Interventional,Not Applicable,1080,Completed,"Screening, Brief Intervention and Referral to Treatment for Substance Abuse in Mental Health Treatment Settings",2013-03-01T00:00:00Z,2018-06-30T00:00:00Z,2017-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2012,2013,2018
NCT01884233,2022-04-22,2013-05-24,NA,Interventional,Not Applicable,62,Completed,Cell Phone Technology Targeting ART Adherence and Drug Use,2012-12-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2012,2016
NCT01890265,2020-08-19,2013-06-24,2020-07-24,Interventional,Phase 2,160,Completed,Evaluate the Safety and Efficacy of FG-3019 (Pamrevlumab) in Participants With Idiopathic Pulmonary Fibrosis (IPF),2013-07-30T00:00:00Z,2017-11-16T00:00:00Z,2017-11-16T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"David Geffen School of Medicine at UCLA, USA",NA,NA,NA,NA,2013,2013,2017
NCT01900301,2019-10-03,2013-07-08,NA,Interventional,Phase 1,60,Completed,Generalization of Extinction Learning,2013-08-01T00:00:00Z,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","Department of Psychology, UCLA",NA,NA,NA,"University of California, Los Angeles",2013,2013,2017
NCT01902004,2019-10-11,2013-05-31,2019-08-07,Interventional,Phase 4,115,Completed,Brain Aging and Treatment Response in Geriatric Depression,2013-10-01T00:00:00Z,2019-01-23T00:00:00Z,2019-01-23T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2019
NCT01906424,2017-01-20,2013-07-16,NA,Interventional,Not Applicable,7,Completed,Restoring Arm and Hand Function With Non-invasive Spinal Stimulation,2016-04-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2013,2016,2016
NCT01907282,2013-07-18,2013-07-16,NA,Interventional,Not Applicable,129,Completed,Prevention Trial of Family Focused Treatment in Youth at Risk for Psychosis,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",UCLA Semel Institute,NA,NA,NA,"University of California, Los Angeles",2013,2010,2013
NCT01922206,2020-01-14,2013-08-02,NA,Interventional,Not Applicable,362,Completed,Maternal HIV: Trial to Assist Disclosure to Children,2013-03-01T00:00:00Z,2019-11-01T00:00:00Z,2017-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2019
NCT01937936,2016-10-26,2013-09-04,NA,Interventional,Not Applicable,50,Completed,Heart Failure Caregiver Study,2013-09-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01942811,2015-01-08,2013-09-06,NA,Interventional,Not Applicable,134,Completed,BiNational Quit Using Drugs Intervention Trial,2013-02-01T00:00:00Z,2014-02-01T00:00:00Z,2014-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT01942876,2016-11-16,2013-09-06,NA,Interventional,Phase 2/Phase 3,411,Completed,Preventing Drug Use in Low Income Clinic Populations,2011-01-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Family Medicine,NA,NA,NA,NA,2013,2011,2013
NCT01944904,2017-02-27,2013-09-04,NA,Interventional,Not Applicable,18,Completed,Investigation of the Ability of a Supplement to Increase Good Bacteria in the Human Intestine and Blood Sugar Levels,2013-09-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Medicine,NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT01949116,2021-10-28,2013-09-19,2017-12-04,Interventional,Phase 2,176,Completed,Safety and Effectiveness of Low-Dose Methotrexate for Reducing Inflammation in HIV-Infected Adults on ARV Medications,2014-01-31T00:00:00Z,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z,TRUE,Randomized,Quadruple,NIH,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2013,2014,2016
NCT01949285,2017-01-20,2013-09-19,NA,Interventional,Not Applicable,10,Completed,Transcutaneous Electrical Spinal Cord Stimulation for Lower Limbs,2015-06-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2013,2015,2016
NCT01950221,2020-02-28,2013-09-16,NA,Interventional,Phase 2,212,Completed,Pomegranate Extract and Memory,2011-10-01T00:00:00Z,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2011,2015
NCT01954056,2021-07-02,2013-09-26,2019-01-18,Interventional,Phase 3,12,Completed,Hydrocortisone for Term Hypotension,2014-06-19T00:00:00Z,2018-03-20T00:00:00Z,2018-03-20T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2018
NCT01954082,2019-03-20,2013-09-26,2017-12-29,Interventional,Phase 3,638,Terminated,Inositol to Reduce Retinopathy of Prematurity,2014-04-17T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2016
NCT01954498,2020-11-30,2013-09-20,NA,Interventional,Not Applicable,80,Completed,Effect of Walnuts on Sperm Parameters and Male Fertility,2014-05-01T00:00:00Z,2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2014,2020
NCT01957748,2021-12-08,2013-09-09,NA,Interventional,Not Applicable,117,Completed,CCTG 594: Engagement and Retention in Care for HIV+,2013-10-08T00:00:00Z,2020-11-24T00:00:00Z,2017-12-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"CCTG, Harbor-UCLA",NA,NA,NA,2013,2013,2020
NCT01963780,2018-12-07,2013-09-04,NA,Interventional,Not Applicable,79,Completed,International EXPAND Lung Pivotal Trial,2013-11-01T00:00:00Z,2018-04-01T00:00:00Z,2017-10-30T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2018
NCT01965795,2015-01-15,2013-10-16,NA,Interventional,Not Applicable,39,Completed,Whole Coffee Fruit Concentrate Pilot Study 1,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT01966302,2020-10-16,2013-10-15,NA,Interventional,Phase 2,1,Completed,Compassionate Use of Beraprost Sodium 314d Modified Release for Patients With Pulmonary Arterial Hypertension (PAH),2013-11-01T00:00:00Z,2019-06-02T00:00:00Z,2019-06-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2013,2013,2019
NCT01966679,2015-10-21,2013-10-08,NA,Interventional,Phase 2,40,Completed,Targeting GABA-A for the Treatment of Social Disability in Young Adults With Autism Spectrum Disorders: A Phase II Proof of Mechanism Trial,2013-10-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01982643,2020-03-09,2013-11-04,2017-02-08,Interventional,Phase 1/Phase 2,49,Completed,Accelerated Development of Additive Pharmacotherapy Treatment for Methamphetamine Use Disorder,2013-11-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,UCLA Integrated Substance Abuse Programs,NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01983930,2017-12-14,2013-10-30,2017-04-10,Interventional,Not Applicable,81,Completed,Memory Training Versus Yogic Meditation Training in Older Adults With Mild Cognitive Impairment,2013-09-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Semel Institute,NA,NA,NA,"University of California, Los Angeles",2013,2013,2016
NCT01984125,2017-04-28,2013-11-07,NA,Interventional,Not Applicable,7040,Completed,Testing the Use of Prompts to Increase Adolescent Immunization Rates,2011-04-01T00:00:00Z,2013-12-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,NA,2013,2011,2013
NCT01993069,2017-05-01,2013-07-16,NA,Interventional,Not Applicable,20,Terminated,Yoga Training for Returning Veterans With Headache,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT02008396,2021-12-16,2013-12-06,2020-09-18,Interventional,Phase 2,12,Completed,Phase 2 Pilot Safety Study of MDMA-assisted Therapy for Social Anxiety in Autistic Adults,2014-02-01T00:00:00Z,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2017
NCT02008773,2019-01-08,2013-12-07,2018-10-11,Interventional,Phase 2,170,Completed,A Double-Blind Trial of Adjunctive Valacyclovir to Improve Cognition in Early Phase Schizophrenia,2014-03-26T00:00:00Z,2017-06-20T00:00:00Z,2017-06-20T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2017
NCT02010086,2018-09-05,2013-12-09,NA,Interventional,Not Applicable,44,Completed,"Schema, Emotion and Behavior-Based Therapy for School Children",2011-12-01T00:00:00Z,2016-06-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2011,2016
NCT02010684,2015-05-27,2013-08-01,2015-02-13,Interventional,Not Applicable,121,Completed,Mood and Diabetes Empowerment & Improvement Training,2009-04-01T00:00:00Z,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Psychr & Biobehav Sci,NA,NA,NA,"University of California, Los Angeles",2013,2009,2012
NCT02012283,2019-10-18,2013-12-10,2018-09-14,Interventional,Not Applicable,20,Completed,Influence of Spices on Mixed Vegetable Intake Including Brassica Vegetables,2012-11-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2012,2013
NCT02014064,2016-05-10,2011-08-05,NA,Interventional,Phase 1,41,Completed,Safety Study to Assess Atomoxetine With MA Abusers and Healthy Controls,2009-08-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2011,2009,2012
NCT02025998,2016-02-19,2013-12-19,NA,Interventional,Phase 1,24,Completed,Development of Ibudilast for Alcohol Use Disorder,2013-12-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT02026011,2019-06-27,2013-12-30,2019-01-08,Interventional,Phase 2,87,Completed,Naltrexone for Individuals of East Asian Descent,2013-12-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2016
NCT02028247,2021-11-10,2014-01-02,2019-10-01,Interventional,Not Applicable,214,Completed,Psychotherapy for Anxiety in Children With Autism Spectrum Disorder,2014-04-01T00:00:00Z,2018-10-01T00:00:00Z,2018-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2018
NCT02030782,2014-01-07,2012-01-19,NA,Interventional,Not Applicable,418,Completed,Youth Partners in Care: Depression and Quality Improvement,1999-10-01T00:00:00Z,2003-12-01T00:00:00Z,2003-12-01T00:00:00Z,FALSE,Randomized,Single,FED,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2012,1999,2003
NCT02046200,2018-07-10,2014-01-14,2016-11-03,Interventional,Phase 1/Phase 2,11,Completed,Development of Ivermectin for Alcohol Use Disorders,2014-02-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2014,2014,2015
NCT02067507,2019-10-23,2014-02-18,NA,Interventional,Not Applicable,53414,Completed,"Increasing Human Papillomavirus Vaccine Uptake in Low-Income, Ethnic Minority Adolescents in Los Angeles County",2012-06-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2014,2012,2019
NCT02070068,2014-12-01,2014-02-19,NA,Interventional,Early Phase 1,38,Completed,A Pilot Dosing and Timing Study to Optimize Imaging When Utilizing Endoscopic Fluorescence Imaging System During Laparoscopic Biliary and Hepatic Operations,2014-01-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2014,2014,2014
NCT02074579,2017-04-28,2014-02-24,NA,Interventional,Phase 2,101,Completed,A Safety and Efficacy Study of Daikenchuto (TU-100) to Relieve Abdominal Bloating in Female Subjects With Irritable Bowel Syndrome,2014-07-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"Oppenheimer Family Center of Neurobiology of Stress, UCLA",NA,NA,NA,NA,2014,2014,2016
NCT02084316,2016-08-16,2014-03-07,NA,Interventional,Phase 2/Phase 3,360,Completed,Testing and Linkage to HIV Care in China,2014-03-01T00:00:00Z,2016-01-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2014,2016
NCT02090075,2019-03-29,2014-03-16,2018-08-06,Interventional,Phase 4,66,Completed,Apixaban Versus Warfarin in the Evaluation of Progression of Atherosclerotic Calcification and Vulnerable Plaque,2014-09-01T00:00:00Z,2017-04-05T00:00:00Z,2016-12-27T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2014,2014,2017
