nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT02809690,2021-02-02,2016-06-19,NA,Interventional,Phase 1,40,Recruiting,18F-FMAU PET/CT in Diagnosing and Characterizing Prostate Cancer,2016-09-12T00:00:00Z,2023-09-12T00:00:00Z,2022-09-12T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2023
NCT02809716,2022-08-05,2016-06-19,NA,Observational,NA,24,"Active, not recruiting",High Definition Single Cell Analysis in Colorectal Cancer,2016-08-01T00:00:00Z,2023-05-29T00:00:00Z,2020-05-29T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2023
NCT02840578,2018-05-09,2016-07-14,NA,Observational,NA,242,Completed,NK Cell Activity in Smokers Screened for Lung Cancer,2016-12-16T00:00:00Z,2018-03-05T00:00:00Z,2018-03-05T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2016,2018
NCT02850146,2021-08-03,2016-07-27,NA,Interventional,Phase 1,50,"Active, not recruiting",18F-AV-1451 PET Imaging in Participants Enrolled in the LEARN Study,2016-08-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2016,2022
NCT02850770,2017-03-08,2016-04-12,NA,Interventional,Not Applicable,42,Completed,Physical Activity and Social Support Prompting Via Phone Messaging,2015-04-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2015,2015
NCT02853097,2021-04-01,2016-07-29,NA,Observational,NA,7,Terminated,Cell-Free DNA and RNA in Blood fromMetastatic Prostate Cancer Patients,2016-06-14T00:00:00Z,2020-09-27T00:00:00Z,2020-09-27T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2020
NCT02854033,2022-06-15,2016-07-27,NA,Observational,NA,2000,Recruiting,Alzheimer's Disease Neuroimaging Initiative 3 (ADNI3) Protocol,2016-10-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2016,2022
NCT02854774,2020-04-30,2016-06-07,NA,Interventional,Early Phase 1,4,Terminated,Neural Mechanisms of Muscle Control in Individuals With Knee Pain,2016-08-30T00:00:00Z,2016-11-11T00:00:00Z,2016-11-11T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2016,2016
NCT02863770,2021-12-06,2016-08-01,NA,Interventional,Not Applicable,150,Recruiting,Contrast EUS of the Pancreas,2016-07-01T00:00:00Z,2023-04-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2016,2023
NCT02863783,2021-11-16,2016-07-31,NA,Interventional,Not Applicable,20,Recruiting,EUS Fiducial for Pancreas Surgery,2016-11-23T00:00:00Z,2023-02-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2016,2023
NCT02887937,2018-05-09,2016-08-29,NA,Observational,NA,135,Completed,Cystic Breast Masses by Contrast Enhanced Ultrasound (CEUS),2016-08-16T00:00:00Z,2018-04-29T00:00:00Z,2018-04-29T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2016,2018
NCT02902562,2019-04-15,2016-08-29,NA,Interventional,Not Applicable,16,Completed,Synovitis and Therapy Response in Inflammatory Arthritis With Contrast Enhanced Ultrasound,2016-08-31T00:00:00Z,2018-08-22T00:00:00Z,2018-07-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2016,2018
NCT02910921,2018-08-02,2016-09-13,NA,Observational,NA,19,Completed,Individualized Prediction of Migraine Attacks Using a Mobile Phone App and Fitbit,2016-11-01T00:00:00Z,2018-07-31T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2016,2016,2018
NCT02922907,2021-04-27,2016-09-28,NA,Interventional,Not Applicable,24,Completed,Rice Bran Supplementation in Treated HIV Infection,2017-03-24T00:00:00Z,2019-12-03T00:00:00Z,2018-12-03T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2016,2017,2019
NCT02925299,2021-02-01,2016-10-04,NA,Interventional,Not Applicable,131,Completed,Day and Night Closed-loop in Young People With Type 1 Diabetes,2017-05-12T00:00:00Z,2020-08-27T00:00:00Z,2020-08-27T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2016,2017,2020
NCT02932020,2018-05-09,2016-10-04,NA,Interventional,Not Applicable,0,Withdrawn,AlloGen-LI Treatment of Spinal Stenosis,2016-10-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2016,2017
NCT02932384,2018-08-01,2016-08-30,NA,Interventional,Not Applicable,105,Completed,Reducing HIV Risk With High Risk HIV Negative Black MSM-Passport to Wellness,2015-08-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2016,2015,2018
NCT02935361,2022-08-05,2016-10-13,NA,Interventional,Phase 1/Phase 2,33,"Active, not recruiting",Guadecitabine and Atezolizumab in Treating Patients With Advanced Myelodysplastic Syndrome or Chronic Myelomonocytic Leukemia That Is Refractory or Relapsed,2016-11-02T00:00:00Z,2024-11-30T00:00:00Z,2023-11-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2024
NCT02945475,2021-04-17,2016-06-28,NA,Observational,NA,114,Completed,Neural Mechanisms for Appetitive Responses to High Reward Foods,2016-02-01T00:00:00Z,2020-03-13T00:00:00Z,2020-03-13T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2016,2020
NCT02948647,2021-12-07,2016-10-25,NA,Interventional,Not Applicable,113,Completed,Healthy Eating Through Reduction Of Excess Sugar,2016-11-01T00:00:00Z,2021-11-01T00:00:00Z,2020-11-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,University of Southern California,University of Southern California; Children's Hospital Los Angeles,NA,NA,NA,University of Southern California,2016,2016,2021
NCT02960282,2022-08-05,2016-11-07,NA,Observational,NA,21,Terminated,Gut Microbiome in Fecal Samples From Patients With Metastatic Cancer Undergoing Chemotherapy or Immunotherapy,2016-10-20T00:00:00Z,2022-04-13T00:00:00Z,2022-04-13T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2022
NCT02960308,2022-08-05,2016-11-07,NA,Observational,NA,49,"Active, not recruiting",Whole-Neck Computed Tomography Perfusion Scan in Imaging Patients With Head and Neck Tumors,2016-10-20T00:00:00Z,2024-10-20T00:00:00Z,2023-10-20T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2024
NCT02967380,2017-03-22,2015-09-13,NA,Interventional,Not Applicable,14,Terminated,"Gadobutrol Versus Gadopentetate Dimeglumine or Gadobenate Dimeglumine Before DCE-MRI in Diagnosing Patients With Multiple Sclerosis, Grade II-IV Glioma, or Brain Metastases",2011-12-14T00:00:00Z,2015-10-14T00:00:00Z,2014-10-14T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2011,2015
NCT02968680,2020-03-26,2016-08-02,NA,Interventional,Phase 1,5,Terminated,Sonazoid-Enhanced Ultrasound in Detecting Sentinel Lymph Node in Patients With Cutaneous Melanoma,2017-04-26T00:00:00Z,2020-01-09T00:00:00Z,2019-06-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2017,2020
NCT02970045,2021-11-16,2016-07-29,NA,Observational,NA,10000,Recruiting,Norris ORIEN Total Cancer Care,2016-05-02T00:00:00Z,2037-05-02T00:00:00Z,2036-05-02T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2037
NCT02970110,2022-03-16,2016-11-17,NA,Observational,NA,98,Completed,Specimen Collection Study for H. Pylori Testing,2017-02-27T00:00:00Z,2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"University of Southern California, Los Angeles County Hospital",NA,NA,NA,NA,2016,2017,2020
NCT02970617,2020-04-17,2016-11-15,NA,Interventional,Not Applicable,82,Completed,Ringing a Bell on the Final Day of Radiation Therapy in Improving the Memory of Distress in Cancer Patients,2016-08-15T00:00:00Z,2018-11-15T00:00:00Z,2018-11-15T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2018
NCT02971241,2019-05-03,2016-11-19,NA,Interventional,Not Applicable,617,Completed,Intergenerational mHealth Diabetes Program OPPORTUNITIES PROGRAM IN TAIWAN,2015-10-01T00:00:00Z,2019-04-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2015,2019
NCT02977247,2021-08-30,2016-11-23,NA,Observational,NA,1150,Completed,Delphinus SoftVue Prospective Case Collection - ARM 2,2016-12-06T00:00:00Z,2021-07-31T00:00:00Z,2019-10-31T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"Keck School of Medicine, University of Southern California",NA,NA,NA,NA,2016,2016,2021
NCT02977988,2019-10-02,2016-11-28,NA,Interventional,Not Applicable,200,Completed,Women's Treatment and Early Recovery,2015-10-15T00:00:00Z,2019-06-30T00:00:00Z,2018-08-17T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2015,2019
NCT02978846,2018-10-03,2016-11-15,NA,Observational,NA,62,Completed,Perceptions of Side Effects of Cancer Chemoradiotherapy,2016-06-01T00:00:00Z,2018-08-14T00:00:00Z,2018-08-02T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2018
NCT02987920,2019-05-11,2016-11-30,NA,Interventional,Phase 4,23,Terminated,Dextromethorphan Use in Multimodal Analgesia Regimens for Total Knee Arthroplasty,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2017,2018
NCT03012191,2019-07-22,2017-01-04,2019-06-03,Interventional,Phase 1/Phase 2,6,Completed,Gentamicin for RDEB,2017-02-02T00:00:00Z,2018-08-31T00:00:00Z,2018-05-05T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California Department of Dermatology,NA,NA,NA,University of Southern California,2017,2017,2018
NCT03037463,2022-05-05,2017-01-12,NA,Observational,NA,205,Completed,Measuring Parkinson's Disease With Tear Fluid,2017-01-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2017,2017,2022
NCT03040154,2021-05-28,2017-01-31,2018-02-14,Interventional,Not Applicable,217,Completed,Engaging Immigrants in Preventive Parenting Interventions,2016-06-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"Children's Hospital Los Angeles, University of Southern California Keck School of Medicine",NA,NA,NA,NA,2017,2016,2016
NCT03042897,2020-12-15,2017-02-01,NA,Interventional,Not Applicable,0,Withdrawn,Exercise and Diet Intervention in Promoting Weight Loss in Obese Patients With Stage I Endometrial Cancer,2017-09-08T00:00:00Z,2019-07-31T00:00:00Z,2019-07-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2019
NCT03049618,2021-11-16,2017-02-08,NA,Interventional,Phase 2,42,"Active, not recruiting","Recombinant EphB4-HSA Fusion Protein and Pembrolizumab, MK-3475",2017-03-10T00:00:00Z,2024-03-10T00:00:00Z,2023-03-10T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2024
NCT03057639,2022-08-05,2017-02-15,NA,Observational,NA,76,Terminated,"Clinical Model in Evaluating Clinical, Psychosocial, and Health Economic Factors in Adolescent and Young Adult Patients With Cancer",2017-02-03T00:00:00Z,2021-11-30T00:00:00Z,2021-11-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2021
NCT03064347,2019-06-17,2017-02-17,NA,Interventional,Not Applicable,19,Completed,Targeted Enteral Nutrient Delivery: A Prospective Randomized Study,2017-02-22T00:00:00Z,2018-06-20T00:00:00Z,2018-06-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,"University of Southern California, Keck School of Medicine",NA,NA,NA,University of Southern California,2017,2017,2018
NCT03066505,2019-04-17,2017-02-23,NA,Interventional,Not Applicable,31,Completed,"A Randomized, Double-blind, Sham-controlled Pilot Study to Evaluate the Treatment Efficacy of Magnetic EEG/ECG-Guided Resonance Therapy (MeRT) in College Students With ADHD",2016-02-23T00:00:00Z,2019-04-17T00:00:00Z,2019-04-17T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,University of Southern California Neurorestoration Center,NA,NA,NA,NA,2017,2016,2019
NCT03082313,2022-02-02,2017-03-03,2021-10-20,Interventional,Not Applicable,12,Completed,Movement-based Infant Intervention,2017-09-01T00:00:00Z,2019-12-17T00:00:00Z,2019-12-17T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2017,2017,2019
NCT03086473,2021-07-31,2017-03-16,NA,Interventional,Phase 4,24,"Active, not recruiting",Early Caffeine in Preterm Neonates,2017-02-01T00:00:00Z,2022-07-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2017,2017,2022
NCT03087656,2021-12-06,2017-03-05,NA,Interventional,Phase 4,200,Recruiting,Antibiotics to Decrease Post ERCP Cholangitis,2017-03-29T00:00:00Z,2023-02-23T00:00:00Z,2023-02-23T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California Health Science Center,NA,NA,NA,University of Southern California,2017,2017,2023
NCT03091075,2021-09-10,2017-03-13,NA,Interventional,Phase 2,144,Recruiting,Oxandrolone Rotator Cuff Trial,2018-09-23T00:00:00Z,2023-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2017,2018,2023
NCT03091803,2021-04-01,2017-03-21,NA,Observational,NA,0,Withdrawn,QSM and Regional DCE MRI Permeability Using GOCART Technique,2017-04-04T00:00:00Z,2021-04-04T00:00:00Z,2020-04-04T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2021
NCT03091816,2022-08-05,2017-03-21,NA,Interventional,Not Applicable,15,"Active, not recruiting",Dynamic Perfusion Computed Tomography in Patients With Localized Non-small Cell Lung Cancer,2017-05-08T00:00:00Z,2024-04-07T00:00:00Z,2023-04-07T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2024
NCT03091842,2019-10-21,2017-03-21,NA,Interventional,Not Applicable,0,Withdrawn,Exercise Intervention in Targeting Adiposity and Inflammation With Movement to Improve Prognosis in Breast Cancer,2019-07-29T00:00:00Z,2025-07-29T00:00:00Z,2024-07-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2019,2025
NCT03092856,2022-08-05,2017-03-22,NA,Interventional,Phase 2,62,"Active, not recruiting",Axitinib With or Without Anti-OX40 Antibody PF-04518600 in Treating Patients With Metastatic Kidney Cancer,2017-07-19T00:00:00Z,2024-07-19T00:00:00Z,2023-07-19T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2017,2017,2024
NCT03098004,2019-06-04,2017-03-22,NA,Interventional,Not Applicable,40,Unknown status,Effects of e-Cigarettes on Nicotine Withdrawal,2017-01-01T00:00:00Z,2019-08-31T00:00:00Z,2019-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2017,2017,2019
NCT03098277,2022-08-05,2016-07-29,NA,Interventional,Not Applicable,41,"Active, not recruiting",Movement Tracking Devices to Monitor Physical Activity in Patients Undergoing Chemotherapy,2016-05-06T00:00:00Z,2023-12-06T00:00:00Z,2023-06-06T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2016,2016,2023
NCT03101358,2021-11-03,2017-03-29,2021-10-06,Interventional,Phase 1/Phase 2,23,Completed,Study of Topical SOR007 Ointment for Cutaneous Metastases,2018-01-31T00:00:00Z,2020-04-29T00:00:00Z,2020-04-29T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2017,2018,2020
NCT03102151,2019-04-11,2016-08-01,NA,Observational,NA,137,Unknown status,Reducing the Duration of Untreated Psychosis,2014-05-01T00:00:00Z,2019-08-30T00:00:00Z,2019-08-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2016,2014,2019
