nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT02641223,2017-05-24,2015-12-16,NA,Observational,NA,9,Completed,Evaluation of Objective Outcomes With the Use of an Activity Tracker During the Trial Period of Spinal Cord Stimulation,2015-11-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2015,2015,2016
NCT02642653,2019-08-22,2015-12-21,2019-07-23,Interventional,Phase 4,30,Completed,Combining Lovastatin and a Parent-Implemented Language Intervention for Fragile X Syndrome,2016-01-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2015,2016,2018
NCT02642666,2017-05-24,2015-12-23,NA,Interventional,Not Applicable,23,Completed,"The Effects of Yoga on Attention, Impulsivity and Hyperactivity in Pre-school Age Children",2015-12-01T00:00:00Z,2016-08-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2016
NCT02665741,2020-06-04,2016-01-25,2019-04-15,Interventional,Not Applicable,126,Completed,Comparison of Colon Adenoma Detection Rate Using Two Distal Colonoscope Attachments,2016-01-01T00:00:00Z,2017-02-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02672176,2019-10-14,2016-01-20,2018-06-28,Interventional,Not Applicable,319,Completed,Improving Health in Diabetes Project,2016-02-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2017
NCT02679560,2021-02-03,2016-02-08,2020-12-16,Interventional,Phase 2,3,Terminated,Effects of Liposomal Bupivacaine for Acute Pain in Hip and Femur Fractures,2017-10-01T00:00:00Z,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2017,2019
NCT02713607,2021-07-09,2016-03-02,NA,Interventional,Phase 1/Phase 2,30,"Active, not recruiting",Lipidome and Microbiome Profile of Acne,2016-03-01T00:00:00Z,2027-01-01T00:00:00Z,2027-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2027
NCT02734758,2020-11-18,2016-03-31,NA,Observational,NA,131,Completed,Markers of Atrial Fibrillation,2011-08-01T00:00:00Z,2020-10-01T00:00:00Z,2016-08-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2011,2020
NCT02747394,2019-05-01,2016-04-05,NA,Interventional,Not Applicable,106,Completed,Cognitive Training for Fragile X Syndrome,2013-01-01T00:00:00Z,2018-10-18T00:00:00Z,2018-10-18T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2013,2018
NCT02754037,2021-07-06,2016-04-26,NA,Observational,NA,120,Recruiting,"Non-Invasive Evaluation of Liver Steatosis, Inflammation and Fibrosis",2016-04-30T00:00:00Z,2024-06-30T00:00:00Z,2024-06-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2024
NCT02755818,2021-02-19,2016-03-10,2018-05-03,Observational,NA,50,Terminated,"Study of the Relationship Between Body Composition, Insulin Resistance and HDL Levels",2008-10-22T00:00:00Z,2019-02-28T00:00:00Z,2019-02-28T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2016,2008,2019
NCT02786251,2021-03-03,2016-05-20,NA,Interventional,Not Applicable,40,"Active, not recruiting",The Role of Brown Adipose Tissue in Triglyceride Clearance in People,2016-05-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2016,2016,2022
NCT02804490,2017-08-16,2016-06-15,NA,Interventional,Phase 3,255,Completed,Efficacy of Biofortified Maize to Improve Maternal and Infant Vitamin A Status,2016-03-01T00:00:00Z,2017-06-02T00:00:00Z,2017-06-02T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,NA,NA,"University of California, Davis",NA,NA,2016,2016,2017
NCT02807805,2021-03-17,2016-06-13,NA,Interventional,Phase 2,40,Recruiting,"Abiraterone Acetate, Niclosamide, and Prednisone in Treating Patients With Hormone-Resistant Prostate Cancer",2016-09-01T00:00:00Z,2021-12-01T00:00:00Z,2021-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2016,2021
NCT02823990,2021-10-11,2016-07-01,NA,Interventional,Phase 2,13,Completed,TG4010 and Nivolumab in Patients With Lung Cancer,2016-12-14T00:00:00Z,2021-02-24T00:00:00Z,2021-02-24T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2016,2021
NCT02838316,2022-01-14,2016-07-12,NA,Interventional,Phase 1,20,Recruiting,Autologous Muscle Derived Cells for Gastro-Intestinal Repair (AMDC-GIR) for Tongue Dysphagia,2017-05-24T00:00:00Z,2025-06-01T00:00:00Z,2025-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2016,2017,2025
NCT02840097,2021-09-01,2016-07-14,2021-05-28,Interventional,Phase 2,31,Completed,Traumatic Injury Clinical Trial Evaluating Tranexamic Acid in Children: A Pilot and Feasibility Study,2019-03-04T00:00:00Z,2020-10-03T00:00:00Z,2020-10-03T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2019,2020
NCT02841956,2021-06-22,2016-06-29,NA,Interventional,Not Applicable,427,Terminated,Reducing Duration of Untreated Psychosis Through Rapid Identification and Engagement,2014-09-01T00:00:00Z,2020-03-13T00:00:00Z,2020-03-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2014,2020
NCT02844582,2021-01-21,2016-06-28,2020-10-27,Interventional,Phase 2,2,Terminated,Cabazitaxel and Prednisone in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2017-12-20T00:00:00Z,2019-06-04T00:00:00Z,2019-06-04T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2017,2019
NCT02852265,2018-12-06,2016-07-13,2018-03-27,Interventional,Phase 4,20,Completed,Nexplanon and Combined Oral Contraceptive (COC) Combined Use Study,2016-09-15T00:00:00Z,2017-07-26T00:00:00Z,2017-07-26T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02877810,2019-10-29,2016-08-03,NA,Interventional,Not Applicable,696,Completed,Evidence-Based Tele-Emergency Network Grant Program,2015-11-01T00:00:00Z,2019-08-01T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2015,2019
NCT02899065,2022-02-02,2016-08-02,NA,Interventional,Not Applicable,200,Recruiting,Evaluation of the Roche Cobas Liat Flu/Respiratory Syncytial Virus (RSV) Assay for Management of Influenza in the Emergency Department,2018-01-22T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2018,2022
NCT02899078,2022-02-08,2016-08-30,2021-11-15,Interventional,Phase 1/Phase 2,31,Completed,Ibrutinib and Nivolumab in Treating Patients With Previously-Treated Metastatic Kidney Cancer,2016-11-15T00:00:00Z,2021-02-24T00:00:00Z,2020-08-05T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2021
NCT02899156,2020-07-08,2016-07-27,2020-06-09,Interventional,Phase 4,22,Terminated,Flumazenil for Hypoactive Delirium Secondary to Benzodiazepine Exposure,2016-03-01T00:00:00Z,2019-04-16T00:00:00Z,2019-04-16T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02902913,2021-03-31,2016-09-07,2018-07-26,Interventional,Not Applicable,9,Completed,Impact of Extra Virgin Olive Oil Oleocanthal Content on Platelet Reactivity,2015-01-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2015,2015
NCT02905851,2018-06-28,2016-06-09,NA,Interventional,Not Applicable,4,Completed,Teledermatology and Modulation of Antibiotic Dose in Acne Vulgaris,2016-05-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2018
NCT02923063,2022-02-02,2016-09-29,NA,Interventional,Phase 2,45,Recruiting,Exercise Study Testing Enhanced Energetics of Muscle Mitochondria Video Video Integrated Delivery of Activity Training in CKD,2020-01-16T00:00:00Z,2023-01-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis; UC Davis Department of Medicine/Division of Cardiology,NA,NA,NA,NA,2016,2020,2023
NCT02930941,2021-11-03,2016-10-10,2021-08-24,Interventional,Phase 4,35,Terminated,Topical Intranasal Tranexamic Acid for Epistaxis in the Emergency Department,2016-02-01T00:00:00Z,2020-12-31T00:00:00Z,2020-12-31T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2020
NCT02935205,2021-02-22,2016-10-13,NA,Interventional,Phase 1/Phase 2,38,Recruiting,Enzalutamide and Indomethacin in Treating Patients With Recurrent or Metastatic Hormone-Resistant Prostate Cancer,2017-01-17T00:00:00Z,2021-12-01T00:00:00Z,2021-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2017,2021
NCT02938598,2021-04-08,2016-10-17,NA,Interventional,Not Applicable,60,Completed,Motivating Our Mothers 2,2016-10-01T00:00:00Z,2019-05-23T00:00:00Z,2019-05-23T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02938650,2017-10-09,2016-10-17,NA,Interventional,Phase 1,30,Completed,Nitrosomonas Eutropha on Nitrolipids in the Skin,2016-10-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2017
NCT02938715,2018-01-11,2016-10-17,NA,Interventional,Not Applicable,26,Completed,Pilot Study of the Pragmatic Use of Mobile Phone Based Follow up of Actinic Keratoses Treated With Topical 5-fluorouracil,2016-10-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02950402,2018-03-20,2016-10-28,NA,Interventional,Not Applicable,27,Completed,Dried Plums and Chronic Disease Markers,2016-06-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02954315,2018-10-15,2016-11-01,NA,Interventional,Not Applicable,31,Completed,The Effect of Almonds on Skin Lipids and Wrinkles,2016-10-25T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2018
NCT02957136,2021-04-27,2016-10-31,2020-12-17,Interventional,Not Applicable,194,Completed,Rapid Diagnostics for Upper Respiratory Infections in the Emergency Department,2016-12-08T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2018
NCT02964377,2021-11-22,2016-11-07,2021-07-01,Interventional,Phase 1/Phase 2,15,Completed,Plus Epicatechin Duchenne Muscular Dystrophy in Non-ambulatory Adolescents,2016-11-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2016,2016,2018
NCT02980848,2021-11-16,2016-11-19,NA,Observational,NA,1341172,"Active, not recruiting",Assessing Breast Density's Value in Imaging - A Comparative Effectiveness Study,2016-09-01T00:00:00Z,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2022
NCT02986113,2019-10-28,2016-12-02,NA,Interventional,Not Applicable,93,Completed,Men and Providers Preventing Suicide (MAPS),2016-12-01T00:00:00Z,2019-09-01T00:00:00Z,2019-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02994940,2021-01-28,2016-12-13,2020-11-03,Interventional,Phase 4,74,Completed,Modified Pre-operative Oral Doses Acetaminophen Versus Intravenous Acetaminophen,2017-08-28T00:00:00Z,2019-07-03T00:00:00Z,2019-07-03T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis Children's Hospital,NA,NA,NA,NA,2016,2017,2019
NCT02997761,2021-10-11,2016-12-12,NA,Interventional,Phase 2,20,Recruiting,Ibrutinib and Blinatumomab in Treating Patients With Relapsed or Refractory B Acute Lymphoblastic Leukemia,2017-06-27T00:00:00Z,2023-01-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2017,2023
NCT03000751,2020-03-23,2016-12-12,NA,Interventional,Not Applicable,1200000,Unknown status,CT DOSE Collaboratory,2016-07-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2016,2016,2020
NCT03002883,2017-03-29,2016-12-19,NA,Interventional,Not Applicable,113,Completed,STAND Community College Tobacco Cessation Trial,2014-09-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2014,2016
NCT03010137,2020-05-29,2017-01-03,2020-03-26,Interventional,Not Applicable,30,Terminated,Incisional Negative Pressure Wound Therapy in High Risk Patients Undergoing Panniculectomy: A Prospective Randomized Controlled Trial,2015-12-01T00:00:00Z,2019-03-13T00:00:00Z,2019-03-13T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2015,2019
NCT03013842,2018-01-29,2016-12-05,NA,Interventional,Not Applicable,6,Terminated,"Feasibility of a Non-invasive, Trans-abdominal, Low Cost Fetal Oximetry Probe on Pregnant Human Subjects",2016-12-12T00:00:00Z,2017-08-02T00:00:00Z,2017-08-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT03022929,2018-12-18,2017-01-11,NA,Interventional,Not Applicable,257,Completed,A Multifaceted Intervention to Improve Prescribing for Acute Respiratory Infection for Adults and Children in Emergency Department and Urgent Care Settings,2017-01-01T00:00:00Z,2018-09-24T00:00:00Z,2018-09-24T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03030339,2017-05-03,2017-01-17,NA,Observational,NA,123,Completed,Vitamin A Status and Risk of Excessive Vitamin A Intake Among Urban Filipino Children,2016-08-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2017
NCT03041103,2017-10-03,2017-01-31,NA,Interventional,Not Applicable,20,Completed,Acceptability and Tolerance of a Protein and Micronutrient Fortified Food,2017-01-31T00:00:00Z,2017-06-30T00:00:00Z,2017-06-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2017
NCT03054584,2021-11-16,2017-02-13,NA,Observational,NA,50,Recruiting,Genetic Basis of Melanocytic Nevi,2017-06-26T00:00:00Z,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2025
NCT03054597,2017-10-04,2017-02-13,NA,Interventional,Not Applicable,19,Completed,Use of Eye Exercises to Improve Vision,2012-02-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2012,2012
NCT03056105,2017-05-24,2017-02-10,NA,Observational,NA,66,Completed,The Psychobiological Effects of Participation in a One-Month Insight Meditation Retreat,2013-02-03T00:00:00Z,2014-02-04T00:00:00Z,2014-02-04T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2013,2014
NCT03059745,2019-06-10,2014-01-27,NA,Observational,NA,200,Completed,"Use of Robotics for Cholecystectomy; Retrospective Review of Outcomes, Set Up and Learning Curves",2004-06-01T00:00:00Z,2017-03-03T00:00:00Z,2017-03-03T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2004,2017
NCT03062631,2021-06-22,2017-02-21,NA,Expanded Access,NA,NA,Available,"Treatment Use of 3,4 Diaminopyridine in Congenital Myasthenia and Lambert-Eaton Syndrome",NA,NA,NA,FALSE,NA,NA,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2017,NA,NA
NCT03065166,2017-10-03,2017-02-14,NA,Interventional,Not Applicable,20,Completed,Dried Cabernet Grapes and Cardiovascular Risk Markers,2016-09-01T00:00:00Z,2017-07-01T00:00:00Z,2017-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2017
NCT03065504,2018-12-18,2016-11-01,NA,Interventional,Not Applicable,30,Completed,Turmeric and Turmeric-containing Tablets and Sebum Production,2016-11-01T00:00:00Z,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2017
NCT03066791,2018-12-18,2016-11-01,NA,Interventional,Not Applicable,30,Completed,Turmeric and Curcumin on Sebum Production,2016-11-30T00:00:00Z,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2017
NCT03075163,2019-06-04,2017-01-11,2019-04-18,Interventional,Phase 4,300,Terminated,Post-Operative Therapy for Nausea or Vomiting,2016-10-18T00:00:00Z,2018-12-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2018
NCT03077347,2021-07-01,2017-03-01,NA,Interventional,Not Applicable,100,Recruiting,The Effects of tDCS on the Neuronal Mechanisms of Cognitive Control in Schizophrenia,2017-04-01T00:00:00Z,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,"University of California, Davis",NA,NA,2017,2017,2023
NCT03080142,2021-04-01,2017-03-09,2020-11-16,Interventional,Phase 4,86,Completed,TAP Block Catheters vs Liposomal Bupivacaine for Pain Control After Colorectal Surgery,2017-03-01T00:00:00Z,2019-05-29T00:00:00Z,2019-05-29T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Health,NA,NA,NA,NA,2017,2017,2019
NCT03080493,2020-04-06,2017-03-09,2020-03-06,Interventional,Phase 4,121,Completed,Gabapentin for Pain Control After Osmotic Dilator Insertion and Prior to D&E Procedure: a Randomized Controlled Trial,2017-03-20T00:00:00Z,2018-11-05T00:00:00Z,2018-11-05T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2017,2017,2018
