nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT02898103,2021-03-17,2016-09-02,2019-05-30,Interventional,Not Applicable,7,Completed,Percutaneous Peripheral Nerve Stimulation (Neuromodulation) for Postoperative Analgesia,2017-02-24T00:00:00Z,2018-09-20T00:00:00Z,2018-07-20T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2017,2018
NCT02903433,2020-04-03,2016-09-02,NA,Interventional,Not Applicable,72,Completed,Effects of Avocado Intake on the Nutritional Status of Families,2017-04-20T00:00:00Z,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2017,2019
NCT02905929,2021-09-27,2016-09-09,NA,Interventional,Not Applicable,254,"Active, not recruiting",Trial to Reduce Sitting Time in Postmenopausal Latina Women at Increased Risk for Heart Disease,2017-04-01T00:00:00Z,2022-03-01T00:00:00Z,2020-04-15T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2017,2022
NCT02912611,2020-07-24,2016-09-21,NA,Interventional,Not Applicable,2101,Completed,Detection and Management of Acute Kidney Injury (AKI) in Low and Low Middle Income Countries: A Pilot Feasibility Project,2016-10-01T00:00:00Z,2018-03-31T00:00:00Z,2017-09-29T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02912936,2018-12-03,2016-07-13,NA,Interventional,Not Applicable,40,Unknown status,A Medium Chain Triglyceride Intervention for Patients With Alzheimer Disease,2016-09-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2016,2019
NCT02917902,2016-09-26,2016-09-23,NA,Interventional,Not Applicable,201,Completed,Assessing Health Outcomes in Low-income Diabetics Who Receive Monthly Boxes of Healthy Food at Clinic,2015-01-01T00:00:00Z,2016-05-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2015,2016
NCT02938806,2021-06-30,2016-10-17,NA,Observational,NA,120,"Active, not recruiting",The Effects of Type 1 Diabetes Mellitus and Increased Weight on Gut Microbiome and Urine Metabolome Profiles in Children,2016-06-01T00:00:00Z,2021-12-01T00:00:00Z,2019-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2021
NCT02944825,2020-03-23,2016-10-24,NA,Interventional,Not Applicable,80,Recruiting,Antibiotic Prophylaxis With Routine Ureteral Stent Removal,2016-01-01T00:00:00Z,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2025
NCT02944838,2018-10-09,2016-10-24,NA,Interventional,Not Applicable,80,Completed,Senior Change Makers Study: Improving Physical Activity Environments,2016-07-01T00:00:00Z,2018-05-01T00:00:00Z,2017-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02976389,2021-06-07,2016-11-21,NA,Interventional,Not Applicable,3780,"Active, not recruiting",Southern California Nutrition Incentive Program,2017-01-01T00:00:00Z,2021-09-01T00:00:00Z,2021-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2017,2021
NCT02976454,2020-08-19,2016-11-21,NA,Interventional,Not Applicable,230,Completed,Guided Self-Help Obesity Treatment in the Doctor's Office - GOT Doc,2016-12-12T00:00:00Z,2020-07-30T00:00:00Z,2019-12-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2020
NCT02976636,2021-06-07,2016-11-21,NA,Interventional,Not Applicable,160,"Active, not recruiting",Reinforced Enhanced - Families Responsibility Education Support and Health,2017-04-17T00:00:00Z,2022-08-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2017,2022
NCT02997475,2020-11-03,2016-10-25,NA,Observational,NA,90,"Active, not recruiting",Neural Bases of Multiple Forms of Self-regulatory Control in Bulimia Nervosa,2016-06-01T00:00:00Z,2022-07-31T00:00:00Z,2022-07-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,"University of California, San Diego",NA,"University of California, San Diego",2016,2016,2022
NCT03000751,2020-03-23,2016-12-12,NA,Interventional,Not Applicable,1200000,Unknown status,CT DOSE Collaboratory,2016-07-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2016,2020
NCT03001128,2021-07-31,2016-12-20,NA,Observational,NA,61,Completed,Biomarkers to Predict Time to Plasma HIV RNA Rebound,2017-02-23T00:00:00Z,2021-01-29T00:00:00Z,2021-01-29T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,NA,University of California San Diego AVRC CRS,NA,NA,NA,2016,2017,2021
NCT03008213,2019-12-05,2016-12-14,2019-04-19,Interventional,Phase 2,4,Terminated,Combination of Netupitant and Palonosetron (Akynzeo®) in the Treatment of Refractory CINV,2017-01-01T00:00:00Z,2018-01-22T00:00:00Z,2018-01-22T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2016,2017,2018
NCT03041545,2018-06-11,2017-01-30,NA,Observational,NA,32,Completed,Tracking Physical Activity Throughout Chemotherapy for Breast Cancer,2015-06-01T00:00:00Z,2018-02-08T00:00:00Z,2018-02-08T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2015,2018
NCT03041558,2021-05-21,2017-01-31,NA,Interventional,Not Applicable,64,Completed,"Evaluating Trauma-Informed, Evidence-Informed Interventions for Latino Families Experiencing Domestic Violence",2013-09-01T00:00:00Z,2020-06-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2013,2020
NCT03042832,2021-10-04,2016-10-25,NA,Interventional,Not Applicable,448,Completed,Testing the Leadership and Organizational Change for Implementation (LOCI) Intervention,2015-09-30T00:00:00Z,2021-05-31T00:00:00Z,2020-04-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2015,2021
NCT03049592,2018-03-13,2016-11-23,NA,Interventional,Not Applicable,30,Completed,High-risk Obstetrical Patient Intervention Utilizing the Contraceptive CHOICE Project Script,2016-07-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2017
NCT03050554,2021-04-29,2017-02-02,NA,Interventional,Phase 1/Phase 2,2,Terminated,Stereotactic Body Radiation Therapy (SBRT) Combined With Avelumab (Anti-PD-L1) for Management of Early Stage Non-Small Cell Lung Cancer (NSCLC),2017-10-26T00:00:00Z,2019-10-07T00:00:00Z,2019-10-07T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2019
NCT03055624,2020-03-18,2017-02-09,2020-01-19,Interventional,Not Applicable,9,Completed,Prostate Artery Embolization for the Treatment of Symptomatic Benign Prostatic Hyperplasia,2017-03-01T00:00:00Z,2019-02-18T00:00:00Z,2019-02-18T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Medical Center,NA,NA,NA,"University of California, San Diego",2017,2017,2019
NCT03058146,2020-12-02,2017-02-10,NA,Interventional,Not Applicable,55,Terminated,Independent Walking for Brain Health,2017-06-07T00:00:00Z,2020-03-15T00:00:00Z,2020-03-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2020
NCT03064204,2022-02-16,2017-02-17,NA,Observational,NA,34,Completed,The Pathogenesis of OSA in People Living With HIV,2017-02-09T00:00:00Z,2020-11-04T00:00:00Z,2020-11-04T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2017,2020
NCT03065231,2021-08-02,2017-02-21,NA,Interventional,Not Applicable,100,Recruiting,Lumbar Drain vs Extraventricular Drain to Prevent Vasospasm in Subarachnoid Hemorrhage,2017-01-01T00:00:00Z,2025-01-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2017,2025
NCT03065244,2021-11-05,2017-01-17,2021-08-29,Interventional,Phase 3,105,Completed,KIDCARE (Kawasaki Disease Comparative Effectiveness Trial),2017-02-17T00:00:00Z,2020-11-02T00:00:00Z,2020-08-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2017,2017,2020
NCT03071744,2019-12-05,2017-02-27,2019-04-19,Interventional,Phase 2,6,Terminated,Lazanda in Cancer Patients Receiving Palliative Radiation,2017-03-01T00:00:00Z,2018-03-09T00:00:00Z,2018-03-09T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2017,2017,2018
NCT03072498,2019-03-25,2017-03-01,NA,Observational,NA,24,Unknown status,Collection of Samples From Patients With MDS,2017-04-06T00:00:00Z,2021-03-05T00:00:00Z,2020-12-05T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2017,2017,2021
NCT03082534,2021-03-09,2017-02-28,NA,Interventional,Phase 2,83,Recruiting,Pembrolizumab Combined With Cetuximab for Treatment of Recurrent/Metastatic Head & Neck Squamous Cell Carcinoma,2017-03-28T00:00:00Z,2022-05-01T00:00:00Z,2021-12-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, San Diego",NA,NA,"University of California, San Diego",2017,2017,2022
NCT03086200,2021-09-09,2017-03-16,NA,Interventional,Not Applicable,263,Completed,Randomized Controlled Trial of iTAB Plus Motivational Interviewing for PrEP Adherence in Transgender Individuals,2017-06-23T00:00:00Z,2020-12-18T00:00:00Z,2020-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","CCTG, UCSD AVRC","CCTG, UCSD HNRP",NA,NA,"University of California, San Diego",2017,2017,2020
NCT03088878,2022-04-04,2017-03-02,NA,Interventional,Phase 1/Phase 2,160,"Active, not recruiting",A Study of Cirmtuzumab and Ibrutinib in Patients With B-Cell Lymphoid Malignancies,2018-01-03T00:00:00Z,2027-06-30T00:00:00Z,2025-06-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2017,2018,2027
NCT03096132,2021-07-01,2017-03-09,NA,Interventional,Not Applicable,151,"Active, not recruiting",FRESH-DOSE: Families Responsibility Education Support Health-Dual Options for Sustained Effectiveness,2017-04-18T00:00:00Z,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2017,2017,2023
NCT03099005,2022-01-10,2017-03-28,NA,Interventional,Phase 2,120,Recruiting,Effect of Cannabis and Endocannabinoids on HIV Neuropathic Pain,2018-07-01T00:00:00Z,2022-12-31T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2018,2022
NCT03100656,2021-01-27,2017-03-03,NA,Interventional,Not Applicable,300,Recruiting,Study of Food Aversion in Patients With Anorexia Nervosa,2016-11-10T00:00:00Z,2022-12-31T00:00:00Z,2022-03-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2016,2022
NCT03102125,2021-11-03,2017-03-29,NA,Interventional,Phase 4,376,Recruiting,Allograft Dysfunction in Heart Transplant,2019-10-01T00:00:00Z,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2017,2019,2024
NCT03110302,2019-05-10,2017-03-30,NA,Interventional,Not Applicable,175,Completed,In-Home Exposure Therapy for Veterans With Post Traumatic Stress Disorder (PTSD),2012-10-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"VA San Diego and University of California, San Diego",NA,NA,NA,NA,2017,2012,2018
NCT03113695,2021-04-08,2017-04-10,NA,Interventional,Phase 1,10,"Active, not recruiting","Obinutuzumab, High Dose Methylprednisolone (HDMP), and Lenalidomide for the Treatment of Patients With Richter's Syndrome",2017-12-20T00:00:00Z,2022-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2017,2022
NCT03115658,2017-04-11,2017-04-11,NA,Interventional,Not Applicable,27,Completed,Physical Activity and First Degree Female Relatives of Breast Cancer Patients,2009-09-08T00:00:00Z,2011-01-28T00:00:00Z,2010-08-31T00:00:00Z,FALSE,NA,Single,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2009,2011
NCT03123731,2021-06-23,2017-04-11,NA,Interventional,Not Applicable,150,Recruiting,iSTEP - an mHealth Physical Activity and Diet Intervention for Persons With HIV,2017-07-01T00:00:00Z,2022-05-31T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2022
NCT03123744,2018-06-19,2017-03-03,NA,Interventional,Phase 2,0,Withdrawn,Histology-Independent Study of Palbociclib in Patients With Advanced Cancer,2018-07-01T00:00:00Z,2024-02-01T00:00:00Z,2020-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,UCSD,NA,"University of California, San Diego",2017,2018,2024
NCT03129945,2021-10-07,2015-01-05,2021-06-14,Interventional,Not Applicable,36,Completed,Comparison of Nifedipine Versus Indomethacin for Acute Preterm Labor,2017-01-17T00:00:00Z,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2015,2017,2019
NCT03130738,2020-04-23,2017-04-21,2020-04-08,Interventional,Phase 2,65,Completed,Dose-Ranging Study for Miconazole Oil for Treatment of Otomycosis,2017-04-20T00:00:00Z,2019-08-06T00:00:00Z,2019-08-06T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2017,2017,2019
NCT03138382,2019-06-10,2017-04-25,2019-05-21,Interventional,Not Applicable,20,Completed,Effect of Vestibular Stimulation on Fat Consumption and Energy Expenditure as Assessed Using Indirect Calorimetry,2017-08-25T00:00:00Z,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2017,2018
NCT03143920,2021-04-30,2017-05-02,NA,Interventional,Early Phase 1,40,Recruiting,Hyperbaric Oxygen Therapy for Inflammatory Conditions of the Urinary Bladder,2017-11-01T00:00:00Z,2022-10-30T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2022
NCT03146039,2020-01-30,2017-04-25,NA,Interventional,Phase 2,0,Withdrawn,Non-Invasive Cervical Cancer Radiotherapy for Stage IB-IVB,2017-06-02T00:00:00Z,2019-05-15T00:00:00Z,2019-05-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2019
NCT03148665,2021-06-22,2017-05-04,NA,Observational,NA,85,"Active, not recruiting",Saliva-based Detection of CD44,2017-04-14T00:00:00Z,2022-05-20T00:00:00Z,2019-04-10T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,NA,"University of California, San Diego",NA,NA,"University of California, San Diego",2017,2017,2022
NCT03151148,2020-08-05,2017-05-10,2020-05-06,Interventional,Phase 1/Phase 2,54,Completed,Targeted Microbiome Transplant in Atopic Dermatitis,2017-09-28T00:00:00Z,2019-06-07T00:00:00Z,2019-05-14T00:00:00Z,TRUE,Randomized,Triple,NIH,TRUE,NA,NA,"University of California, San Diego: Dermatology Clinical Trials Unit",NA,NA,NA,2017,2017,2019
NCT03158012,2019-10-18,2017-05-09,2018-08-21,Interventional,Phase 1,15,Completed,Evaluation of the Efficacy of an Autologous Microbiome Transplant in Adult Atopic Dermatitis Patients,2016-04-01T00:00:00Z,2018-08-01T00:00:00Z,2017-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",UCSD School of Medicine,NA,NA,NA,"University of California, San Diego",2017,2016,2018
NCT03160079,2020-10-15,2017-05-16,NA,Interventional,Phase 1/Phase 2,24,Recruiting,Blinatumomab and Pembrolizumab for Adults With Relapsed/Refractory B-cell Acute Lymphoblastic Leukemia With High Marrow Lymphoblasts,2017-08-04T00:00:00Z,2023-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2017,2017,2023
NCT03177655,2017-06-05,2017-05-31,NA,Interventional,Not Applicable,20,Completed,Effect of Guided Imagery on Well-being in Patients With Multiple Sclerosis,2012-03-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2017,2012,2017
NCT03179696,2020-09-01,2017-05-25,NA,Interventional,Not Applicable,31,Completed,Mobile-Assisted Cognitive Behavior Therapy for Negative Symptoms in Schizophrenia,2016-08-15T00:00:00Z,2018-10-31T00:00:00Z,2018-07-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego; San Diego Veterans Healthcare System",NA,NA,NA,"University of California, San Diego",2017,2016,2018
