nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT02047747,2016-08-08,2014-01-15,2016-06-27,Interventional,Phase 2,4,Terminated,A Phase II Study of Dacomitinib in Progressive Brain Metastases,2014-02-01T00:00:00Z,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2014,2014,2016
NCT02050763,2014-10-12,2014-01-28,NA,Interventional,Not Applicable,11451,Completed,Assessing the Impact of an Intervention to Prevent Intimate Partner Violence and HIV in Uganda,2005-02-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2005,2009
NCT02058680,2018-09-07,2014-02-04,NA,Interventional,Phase 1,48,Unknown status,Phase 1A/1B Study of PSA/IL-2/GM-CSF Vaccine for Recurrent Prostate Cancer in Hormone Naive and Hormone Independent Patients,2012-04-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2012,2018
NCT02067156,2017-02-22,2014-02-16,NA,Interventional,Phase 2,26,Completed,"Efficacy, Safety and CNS Exposure of G-202 (Mipsagargin) in Patients With Recurrent or Progressive Glioblastoma",2014-02-01T00:00:00Z,2017-02-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego Moores Cancer Center",NA,NA,NA,NA,2014,2014,2017
NCT02068040,2015-06-01,2014-02-18,NA,Interventional,Not Applicable,7,Completed,"Effects of Epicatechin on Functional Capacity, Skeletal Muscle Structure and Diastolic Function in Patients With Heart Failure With Preserved Ejection Fraction (HFPEF)",2014-01-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02071264,2021-04-24,2014-02-23,NA,Interventional,Not Applicable,100,Completed,Effects of an HIV Intervention Among Sex Workers in the Philippines,2013-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2013,2016
NCT02077387,2016-02-02,2014-02-27,NA,Interventional,Not Applicable,72,Completed,Promoting Child Inhibitory Control Skills Around Food,2014-06-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02080312,2016-02-11,2014-03-03,2015-12-21,Interventional,Not Applicable,6,Completed,Magnetic Resonance Imaging Evaluation of Inner Ear Pathology Using Intra-Tympanic Contrast Agent,2012-01-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2012,2013
NCT02081287,2018-07-30,2014-03-05,NA,Interventional,Phase 1,8,Completed,Inositol Hexaphosphate: A Novel Treatment Strategy for Bipolar Disorder?,2014-05-01T00:00:00Z,2018-07-30T00:00:00Z,2018-07-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),FED,FALSE,NA,"VA San Diego Healthcare, UCSD",NA,NA,NA,NA,2014,2014,2018
NCT02083770,2020-03-03,2014-03-04,NA,Interventional,Phase 3,1034,Completed,Clinical Trials Education Program for Hispanic Americans,2010-03-01T00:00:00Z,2018-08-01T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2010,2018
NCT02085096,2020-03-03,2014-03-10,NA,Interventional,Not Applicable,338,Completed,Problem Solving Therapy for Prostate Cancer Spousal Caregivers,1997-07-01T00:00:00Z,2005-09-01T00:00:00Z,2002-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,1997,2005
NCT02090634,2021-08-03,2014-03-07,2021-05-06,Interventional,Not Applicable,58,Completed,Texting to Improve Adherence in HIV+ With Bipolar Disorder,2010-04-01T00:00:00Z,2012-03-01T00:00:00Z,2012-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2010,2012
NCT02093793,2020-11-10,2014-03-19,2019-12-23,Interventional,Not Applicable,383,Completed,Safety and Effectiveness Study of the Precision SCS Systems Adapted for High-Rate Spinal Cord Stimulation,2014-03-27T00:00:00Z,2019-08-29T00:00:00Z,2018-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2014,2019
NCT02111980,2019-12-06,2014-04-09,2016-04-12,Interventional,Not Applicable,50,Completed,RF Surgical Sponge-Detecting System on the Function of Pacemakers and Implantable Cardioverter Defibrillators,2014-03-01T00:00:00Z,2015-05-01T00:00:00Z,2015-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02111993,2019-05-20,2014-04-09,2016-03-08,Interventional,Not Applicable,60,Completed,Evaluating Myocardial Injury for Defibrillation Threshold Testing Methods for ICD Implantation,2011-08-01T00:00:00Z,2015-06-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2011,2015
NCT02120989,2015-04-28,2014-04-11,NA,Interventional,Not Applicable,8,Completed,Researching Effective Sleep Treatments (Project REST),2014-05-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",VA San Diego Healthcare System and University of California San Diego,NA,VA San Diego Healthcare System and University of California San Diego,NA,"University of California, San Diego",2014,2014,2015
NCT02125773,2020-05-08,2014-04-25,NA,Interventional,Not Applicable,150,Completed,Pre-exposure Prophylaxis Accessibility Research and Evaluation 2,2014-02-19T00:00:00Z,2019-11-08T00:00:00Z,2017-10-09T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","CCTG, UCSD AVRC",NA,NA,NA,"University of California, San Diego",2014,2014,2019
NCT02136212,2017-08-31,2014-05-08,NA,Interventional,Not Applicable,57,Completed,Positive Emotional Processing: Exploring Novel Treatment Targets in Social Phobia,2013-04-01T00:00:00Z,2016-09-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2013,2016
NCT02136290,2015-08-19,2014-01-08,NA,Interventional,Not Applicable,184,Completed,Prepackaged Foods to Promote Weight Loss,2014-05-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02139137,2017-10-04,2014-05-12,2016-11-08,Interventional,Not Applicable,47,Completed,Evaluating a Novel Working Memory Training Program to Decrease Symptoms of PTSD,2010-01-01T00:00:00Z,2013-12-01T00:00:00Z,2013-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"San Diego State University/University of California, San Diego; University of California, San Diego",NA,NA,NA,NA,2014,2010,2013
NCT02141555,2019-07-23,2014-05-10,2019-06-12,Interventional,Phase 2/Phase 3,4,Completed,Comparing Buccal and Vaginal Misoprostol in Management of Early Pregnancy Loss,2014-08-01T00:00:00Z,2016-06-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,"University of California, San Diego",NA,"University of California, San Diego",2014,2014,2016
NCT02144155,2019-12-03,2014-05-19,2019-08-30,Interventional,Not Applicable,14,Terminated,Open-label Study of the Efficacy of Intranasal Oxytocin in Schizophrenia,2012-03-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,NA,2014,2012,2014
NCT02144883,2020-02-11,2014-05-15,NA,Interventional,Phase 3,1173,Completed,Telephone Counseling for Pregnant Smokers,2000-09-01T00:00:00Z,2004-04-01T00:00:00Z,2004-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2000,2004
NCT02145247,2019-08-08,2014-05-20,2019-03-28,Interventional,Not Applicable,39,Completed,Ovarian Morphology and Theca Cell Androgen Production in Women With Polycystic Ovary Syndrome (PCOS),2014-05-01T00:00:00Z,2018-01-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2018
NCT02145884,2017-02-09,2014-05-21,NA,Interventional,Phase 2,26,Completed,Topical Timolol Gel for the Treatment of Infantile Hemangiomas,2014-05-01T00:00:00Z,2016-11-01T00:00:00Z,2016-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"Rady Children's Hospital/ University of California, San Diego",NA,NA,NA,NA,2014,2014,2016
NCT02151864,2019-03-03,2014-05-28,NA,Interventional,Phase 1,9,Completed,LDE225 in Patients With Advanced or Metastatic Hepatocellular Carcinoma and Child-Pugh A/B7 Cirrhosis,2014-07-01T00:00:00Z,2017-09-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2014,2014,2017
NCT02154737,2021-03-01,2013-06-14,NA,Interventional,Phase 1,24,Completed,Gemcitabine and Pulse Dose Erlotinib in Second Line Treatment of Advanced Pancreatic Cancer,2013-07-01T00:00:00Z,2020-09-03T00:00:00Z,2020-09-03T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2013,2013,2020
NCT02166762,2019-06-06,2014-06-16,NA,Interventional,Not Applicable,20,Completed,Correlating QLV Interval to Left Ventricular (LV) Lead Position in Patients Receiving Cardiac Resynchronization Therapy.,2013-05-01T00:00:00Z,2015-09-01T00:00:00Z,2014-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Electrophysiology,NA,NA,NA,"University of California, San Diego",2014,2013,2015
NCT02170051,2021-04-29,2014-06-18,2020-11-02,Interventional,Not Applicable,64,Completed,Improving Negative Symptoms of Psychosis In Real-world Environments,2014-07-01T00:00:00Z,2018-09-03T00:00:00Z,2018-09-03T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2014,2018
NCT02176083,2020-04-09,2014-06-20,2019-07-18,Interventional,Not Applicable,38,Completed,Reproductive Health Survivorship Care Plan Pilot,2014-03-20T00:00:00Z,2015-12-31T00:00:00Z,2014-08-31T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02188875,2019-10-02,2014-07-10,NA,Interventional,Not Applicable,67,Completed,Fitbit One and Text Messaging Prompts to Promote Physical Activity in Overweight/Obese Adults,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,"University of California, San Diego",NA,NA,NA,2014,2013,2014
NCT02213510,2016-05-18,2014-08-07,2016-02-29,Interventional,Not Applicable,40,Completed,ZIPS Study - Zip Incision aPproximation vs. Suture,2014-08-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02217436,2019-07-03,2014-08-08,2018-06-28,Interventional,Not Applicable,80,Completed,iPad as a Distraction Tool During Facial Laceration Repair,2014-04-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego and Rady Children's Hospital San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02219308,2019-10-10,2014-08-11,2019-06-06,Interventional,Not Applicable,67,Completed,Pain Control for Intrauterine Device Placement Using Paracervical Block,2014-10-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2014,2017
NCT02219438,2021-03-18,2014-08-14,2019-07-17,Interventional,Phase 4,24,Completed,Continuous Adductor Canal Nerve Blocks: Relative Effects of a Basal Infusion v. Hourly Bolus Doses,2014-08-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2014,2014
NCT02222688,2020-07-29,2014-08-19,2019-06-19,Interventional,Phase 1,26,Completed,UC-961 (Cirmtuzumab) in Relapsed or Refractory Chronic Lymphocytic Leukemia,2014-08-08T00:00:00Z,2018-05-01T00:00:00Z,2017-10-10T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2014,2014,2018
NCT02241226,2015-12-14,2014-09-09,NA,Interventional,Not Applicable,115,Completed,Self-Directed Biological Transformation Initiative,2014-09-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","Chopra Center for Wellbeing & University of California, San Diego","Chopra Center for Wellbeing & University of California, San Diego","University of California, San Diego",NA,"University of California, San Diego",2014,2014,2015
NCT02244957,2020-07-13,2014-09-15,2020-05-14,Interventional,Not Applicable,23,Completed,Right Ventricular Hemodynamics Using Cardiac MRI in Patients COPD and OSA,2014-09-01T00:00:00Z,2020-02-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2014,2020
NCT02251236,2019-10-08,2014-09-24,2019-10-08,Interventional,Not Applicable,14,Completed,Elvitegravir (EVG) Cerebrospinal Fluid (CSF) Pharmacokinetics in HIV-Infected Individuals,2016-01-01T00:00:00Z,2017-01-18T00:00:00Z,2017-01-18T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2016,2017
NCT02254902,2016-05-11,2014-09-29,NA,Interventional,Not Applicable,27,Terminated,Physical Activity and Education Program for Somali Women,2014-09-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02263001,2017-05-02,2014-10-03,NA,Interventional,Not Applicable,8,Completed,Acupuncture Therapy for Treatment of Musculoskeletal Pain,2013-04-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2013,2016
NCT02264353,2019-08-06,2014-09-17,2017-03-02,Interventional,Phase 4,44,Completed,The Impact of Arousal Threshold in Obstructive Sleep Apnea,2014-09-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2015
NCT02266108,2019-10-15,2014-10-10,2018-10-25,Interventional,Not Applicable,151,Completed,Economic and Social Empowerment To Increase Upwards Mobility Among Women,2014-08-01T00:00:00Z,2018-09-30T00:00:00Z,2018-09-30T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2018
NCT02280395,2021-01-11,2014-10-26,NA,Interventional,Phase 1/Phase 2,9,Terminated,"A Phase I/II Double-Blind, Randomized, Controlled Study to Evaluate the Safety and Efficacy of RUT058-60",2014-10-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2014,2015
NCT02292056,2014-11-14,2014-11-12,NA,Interventional,Not Applicable,50,Unknown status,Medication Safety and Contraceptive Counseling for Reproductive Aged Women With Psychiatric Conditions,2013-09-01T00:00:00Z,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Department of Reproductive Medicine,NA,NA,NA,"University of California, San Diego",2014,2013,2015
NCT02293213,2019-06-06,2014-11-13,NA,Interventional,Not Applicable,33,Completed,EMR Referrals for Teratogen and Contraceptive Counseling for Category D or X Medication Users: RCT,2012-04-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Department of Reproductive Medicine,NA,NA,NA,"University of California, San Diego",2014,2012,2013
NCT02297737,2016-05-05,2014-09-19,NA,Interventional,Not Applicable,75,Unknown status,Mindful Movement Intervention for Post-MI Patients,2013-10-01T00:00:00Z,2016-12-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Double,FED,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2013,2016
NCT02303626,2016-02-15,2014-11-24,NA,Interventional,Phase 2/Phase 3,110,Completed,12-Week Safety and Efficacy Study of BCX4161 as an Oral Prophylaxis Against HAE Attacks,2014-11-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2014,2014,2016
NCT02317523,2019-09-24,2014-12-11,NA,Interventional,Not Applicable,151,Completed,Alzheimer's Caregiver Coping: Mental and Physical Health,2014-09-01T00:00:00Z,2019-06-30T00:00:00Z,2019-06-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2019
NCT02327637,2019-06-04,2014-12-19,NA,Interventional,Not Applicable,5,Terminated,A Comparison of Bed Rest Versus Moderate Activity in Preterm Premature Rupture of Membranes (PPROM),2014-12-01T00:00:00Z,2016-12-12T00:00:00Z,2016-12-12T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2014,2014,2016
