nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,uci_lead_sponsor,uci_principal_investigator,uci_study_director,uci_study_chair,uci_unspecified_official,uci_responsible_party,registration_year,start_year,completion_year
NCT02410629,2021-06-10,2015-04-02,2018-01-09,Interventional,Not Applicable,17,Completed,To Determine the Therapeutic Effect of the Music Glove and Conventional Hand Exercises to Subacute Stroke Patients,2015-03-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2015,2015,2016
NCT02410980,2017-03-03,2015-03-23,NA,Interventional,Early Phase 1,15,Completed,Assessing the Effects of Tretinoin Cream on Human Skin With Optical Imaging Technologies,2015-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","Beckman Laser Institute, UCI",NA,NA,NA,"University of California, Irvine",2015,2015,2016
NCT02425072,2017-08-08,2014-12-11,NA,Interventional,Phase 2,0,Withdrawn,NovoTTF-100A Therapy for Refractory CNS Involved Small Cell Lung Cancer,2016-04-01T00:00:00Z,2022-07-01T00:00:00Z,2021-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2014,2016,2022
NCT02436993,2021-04-15,2015-04-20,NA,Interventional,Phase 2,120,Recruiting,Phase II Breast Ca Carboplatin + Paclitaxel With Pertuzumab + Trastuzumab or Bevacizumab,2015-04-01T00:00:00Z,2022-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2015,2015,2022
NCT02438891,2022-03-24,2015-05-06,NA,Interventional,Not Applicable,92,Completed,Treatment of Tinnitus Using a Web-based Sound and Cognitive Behavioral Therapy,2019-07-14T00:00:00Z,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2019,2020
NCT02453113,2020-08-27,2015-04-22,2020-04-17,Interventional,Not Applicable,10,Completed,"Immune-Related Trafficking and Signaling in Human Skin Associated With Low-Power, Infrared Laser Treatment",2015-06-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2015,2015,2019
NCT02473614,2021-06-04,2015-06-12,2016-10-28,Interventional,Not Applicable,11,Completed,Efficacy Study of the Music Glove Patients With Spinal Cord Injuries,2015-03-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2015,2016
NCT02473874,2020-04-28,2015-06-05,NA,Observational,NA,0,Withdrawn,Comparison Imaging System Between Spatially Modulated Quantitative Spectroscopy and Skin Spect Dermoscopy,2015-06-01T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","Beckman Laser Institute, UCI",NA,NA,NA,"University of California, Irvine",2015,2015,2020
NCT02527018,2018-01-26,2015-07-29,NA,Observational,NA,66,Completed,A Comparison of BNP Levels Using the Nexfin Device in Healthy Pregnant and Preeclamptic Women,2014-11-01T00:00:00Z,2017-10-01T00:00:00Z,2016-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2014,2017
NCT02550561,2018-03-19,2015-09-03,NA,Interventional,Not Applicable,13,Completed,Pilot Study of Percutaneous Posterior Tibial Nerve Stimulation for the Treatment of IC/PBS,2015-06-01T00:00:00Z,2018-03-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2015,2018
NCT02553460,2022-04-11,2015-09-16,NA,Interventional,Phase 1/Phase 2,50,"Active, not recruiting",Total Therapy for Infants With Acute Lymphoblastic Leukemia (ALL) I,2016-01-29T00:00:00Z,2031-10-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,Lucile Packard Children's Hospital Stanford University,NA,NA,2015,2016,2031
NCT02571517,2015-10-07,2015-09-29,NA,Interventional,Phase 4,94,Completed,Glucocorticoid Therapy Impact on the Inflammatory Response and Clinical Evolution in Patients With Severe Bronchiolitis,2011-11-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,UCIP H Sant Joan de Déu,NA,NA,NA,NA,2015,2011,2013
NCT02635607,2015-12-16,2015-12-11,NA,Interventional,Not Applicable,200,Unknown status,Effectiveness and Safety Study of Fixed Versus Flexible of Gonadotropin-releasing Hormone Antagonist Protocol,2016-01-01T00:00:00Z,2017-03-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Chong Qing Reproducive and Genetic Institute,NA,NA,NA,NA,NA,2015,2016,2017
NCT02641405,2021-01-09,2015-12-03,NA,Interventional,Not Applicable,126,Completed,Efficacy of Proprioceptive Focal Stimulation (EQUISTASI) on Gait Parameters in Parkinson. Italian Multicentric Study,2015-11-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2015,2015,2019
NCT02654886,2019-09-24,2015-12-10,NA,Interventional,Not Applicable,10,Completed,Safety and Effectiveness of Resistance Exercise Training in Patients With Pompe Disease.,2015-10-01T00:00:00Z,2019-09-24T00:00:00Z,2018-08-06T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2015,2019
NCT02655146,2016-01-12,2016-01-12,NA,Interventional,Phase 4,700,Unknown status,the Effects of GnRHa Add up to Routine Luteal Phase Support on Frozen Embryo Implantation in Frozen Embryo Transfer .,2015-12-01T00:00:00Z,2017-03-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Chong Qing Reproducive and Genetic Institute,NA,NA,NA,NA,NA,2016,2015,2017
NCT02682498,2017-07-05,2016-02-03,2016-10-31,Interventional,Phase 4,38,Completed,Comparing Post-Op Narcotic Usage in Patients Receiving Periarticular Exparel vs. Standard Periarticular Joint Inj,2013-10-01T00:00:00Z,2015-08-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2016,2013,2015
NCT02690805,2021-04-15,2016-02-12,NA,Observational,NA,16,Completed,Predicting Neoadjuvant Chemotherapy Response by Using a Combined MRI and Scinti-Mammography (MRI-SMM) System,2015-05-01T00:00:00Z,2019-01-25T00:00:00Z,2019-01-25T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2016,2015,2019
NCT02696408,2020-01-28,2016-02-25,NA,Interventional,Phase 3,234,Completed,Efficacy of Prophylactic Low Level Laser Therapy (LLLT) Performed by Nurses for Decreasing Severity of Oral Mucositis During Hematopoietic Stem Cell (HSC) Transplantation,2016-06-27T00:00:00Z,2019-12-09T00:00:00Z,2019-11-07T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,Institut de Cancérologie Lucien Neuwirth,NA,NA,NA,NA,2016,2016,2019
NCT02725658,2018-12-13,2016-01-29,NA,Interventional,Not Applicable,0,Withdrawn,Monitoring and Predicting Breast Cancer Neoadjuvant Chemotherapy Response Using DOSI,2015-12-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,"University of California, Irvine",2016,2015,2019
NCT02738320,2016-04-08,2016-04-05,NA,Interventional,Not Applicable,225,Completed,Patient Centered Quality Reporting,2014-03-01T00:00:00Z,2015-11-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2016,2014,2015
NCT02741037,2021-04-09,2016-03-31,NA,Interventional,Not Applicable,920,Enrolling by invitation,Unidas Por la Vida: A Healthy Lifestyle Intervention for High-risk Latina Dyads,2016-01-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2016,2016,2021
NCT02768961,2017-05-17,2016-05-02,NA,Interventional,Phase 4,64,Completed,"Program of Screening, Prevention and Elimination of Hepatitis C in Penitentiary Institutions in Cantabria (JAILFREE-C)",2016-05-10T00:00:00Z,2017-05-10T00:00:00Z,2017-05-10T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Ministerio del Interior. Secretaría General de Instituciones Penitenciarias,NA,NA,NA,NA,2016,2016,2017
NCT02823028,2021-03-25,2016-06-16,NA,Interventional,Phase 2,960,"Active, not recruiting",Twitter-enabled Mobile Messaging for Smoking Relapse Prevention (Tweet2Quit),2016-10-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2016,2016,2022
NCT02830893,2020-07-07,2016-07-05,2020-06-18,Interventional,Not Applicable,23,Completed,Efficacy Study of the LARA Wheelchair System for Subacute Stroke Patients,2017-02-15T00:00:00Z,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2016,2017,2019
NCT02838368,2019-02-21,2016-05-12,NA,Observational,NA,921,Completed,Investigating Pompe Prevalence in Neuromuscular Medicine Academic Practices,2015-07-01T00:00:00Z,2018-12-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2016,2015,2018
NCT02902952,2021-03-25,2016-09-08,NA,Interventional,Not Applicable,220,Recruiting,Physical Exercise to Reduce Anxiety in Underserved Children With ASD,2016-10-01T00:00:00Z,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,"University of California, Irvine",NA,"University of California, Irvine",2016,2016,2024
NCT02944877,2021-02-01,2016-02-05,NA,Interventional,Not Applicable,900,"Active, not recruiting",HOPE Social Media Intervention for HIV Testing and Studying Social Networks,2016-12-01T00:00:00Z,2021-12-31T00:00:00Z,2021-01-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2016,2016,2021
NCT02957370,2021-04-01,2015-06-10,NA,Observational,NA,230,Recruiting,Molecular Biosensors for Detection of Bladder Cancer,2015-06-11T00:00:00Z,2022-04-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2015,2015,2022
NCT02963064,2021-11-16,2016-11-02,NA,Interventional,Phase 1/Phase 2,40,Recruiting,JSP191 Antibody Targeting Conditioning in SCID Patients,2017-03-20T00:00:00Z,2027-08-01T00:00:00Z,2024-08-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Lucile Packard Children's Hospital,NA,NA,NA,NA,2016,2017,2027
NCT02980029,2021-04-14,2016-10-12,NA,Interventional,Phase 1,48,Recruiting,TVB 2640 for Resectable Colon Cancer Other Resectable Cancers; a Window Trial.,2017-10-06T00:00:00Z,2022-08-31T00:00:00Z,2022-08-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2016,2017,2022
NCT02994914,2022-02-04,2016-09-21,NA,Interventional,Not Applicable,241,Terminated,GEriatric Determinants of Curative RAdiotherapy Scheme Choice for Breast Cancer ELderly Patient Treatment Compliance and Tolerance,2016-12-05T00:00:00Z,2020-06-26T00:00:00Z,2020-06-26T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,Institut de Cancérologie Lucien Neuwirth,NA,NA,NA,NA,2016,2016,2020
NCT02999152,2022-02-04,2016-09-21,NA,Interventional,Not Applicable,16,Terminated,Validation of Radio-induced Damage Biomarkers,2017-06-22T00:00:00Z,2020-06-15T00:00:00Z,2020-06-15T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,Institut de Cancérologie Lucien Neuwirth,NA,NA,NA,NA,2016,2017,2020
NCT03000751,2020-03-23,2016-12-12,NA,Interventional,Not Applicable,1200000,Unknown status,CT DOSE Collaboratory,2016-07-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2016,2016,2020
NCT03003221,2021-04-09,2016-12-20,NA,Interventional,Not Applicable,119,Completed,Improving Dental Care and Oral Health in Children With Autism Spectrum Disorder,2016-12-01T00:00:00Z,2019-06-01T00:00:00Z,2019-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Irvine",NA,NA,"University of California, Irvine",NA,NA,2016,2016,2019
NCT03009708,2018-05-11,2016-12-30,NA,Interventional,Not Applicable,15,Completed,Feasibility Study of Platelet Activation and Inflammatory Response of Platelets in Hematopoietic Stem Cell Allograft Patients Post-transplant: Spontaneously and After Stimulation by an CMV Antigen,2017-03-21T00:00:00Z,2017-11-06T00:00:00Z,2017-09-12T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Institut de Cancérologie Lucien Neuwirth,NA,NA,NA,NA,2016,2017,2017
NCT03011554,2018-04-25,2017-01-02,NA,Interventional,Not Applicable,75,Recruiting,Telescope Exchange Study,2017-03-22T00:00:00Z,2022-12-31T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2017,2017,2022
NCT03026712,2019-11-14,2017-01-12,NA,Interventional,Not Applicable,80,Unknown status,Hemiparetic Arm Robotic Mobilization With Non Invasive Electrical Stimulation,2016-02-01T00:00:00Z,2020-12-01T00:00:00Z,2020-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,I.R.C.C.S. Fondazione Santa Lucia,NA,"I.R.C.C.S. Fondazione Santa Lucia, Roma",NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2017,2016,2020
NCT03035890,2022-04-25,2017-01-23,NA,Interventional,Not Applicable,35,"Active, not recruiting",Hypofractionated Radiation Therapy to Improve Immunotherapy Response in Non-Small Cell Lung Cancer,2017-01-23T00:00:00Z,2023-06-30T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,WVUCI - Mary Babb Randolph Cancer Center,NA,NA,NA,NA,2017,2017,2023
NCT03049189,2022-04-11,2017-01-13,NA,Interventional,Phase 3,302,"Active, not recruiting",Efficacy and Safety of 177Lu-edotreotide PRRT in GEP-NET Patients,2017-02-02T00:00:00Z,2029-06-01T00:00:00Z,2024-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,ITM Solucin GmbH,NA,NA,NA,NA,NA,2017,2017,2029
NCT03050515,2020-06-17,2017-02-03,NA,Interventional,Early Phase 1,12,Completed,Fecal Microbiota Transplantation for the Treatment of Recurrent Urinary Tract Infections,2018-02-05T00:00:00Z,2020-02-23T00:00:00Z,2019-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2017,2018,2020
NCT03055767,2021-04-14,2017-02-08,NA,Interventional,Phase 2,17,"Active, not recruiting",Effectiveness of Onabotulinumtoxin A (Botox) in Pediatric Patients Experiencing Migraines: A Study in the Pediatric Pain Population,2017-03-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,NA,2017,2017,2022
NCT03056781,2018-12-12,2017-01-03,NA,Interventional,Not Applicable,46,Completed,Emotional Response in Psychiatric and Control Participants,2017-02-15T00:00:00Z,2018-08-01T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2017,2017,2018
NCT03061474,2021-11-15,2017-02-13,NA,Interventional,Phase 2,48,"Active, not recruiting",Nicotinamide as an Early Alzheimer's Disease Treatment,2017-07-12T00:00:00Z,2022-08-30T00:00:00Z,2022-08-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2017,2017,2022
NCT03066739,2021-11-12,2017-02-21,NA,Interventional,Phase 2,105,Recruiting,Effect of Ultra-low Dose Naloxone on Remifentanil-Induced Hyperalgesia,2021-08-23T00:00:00Z,2022-04-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2017,2021,2022
NCT03073733,2022-03-03,2017-03-02,2021-11-12,Interventional,Phase 2,84,Completed,Safety and Efficacy of Intravitreal Injection of Human Retinal Progenitor Cells in Adults With Retinitis Pigmentosa,2017-03-01T00:00:00Z,2020-11-13T00:00:00Z,2020-11-13T00:00:00Z,TRUE,Randomized,Double,INDUSTRY,TRUE,NA,UCI,NA,NA,NA,NA,2017,2017,2020
NCT03084705,2021-03-24,2017-03-14,NA,Interventional,Not Applicable,17,Completed,Wearable Device for Motivating Hand Use After Stroke,2018-03-07T00:00:00Z,2020-01-13T00:00:00Z,2019-08-19T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2017,2018,2020
NCT03118232,2020-11-02,2017-02-21,NA,Interventional,Phase 4,28,"Active, not recruiting",Project PROTECT: Protecting Nursing Homes From Infections and Hospitalization,2017-04-03T00:00:00Z,2023-12-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2017,2017,2023
NCT03129945,2021-10-07,2015-01-05,2021-06-14,Interventional,Not Applicable,36,Completed,Comparison of Nifedipine Versus Indomethacin for Acute Preterm Labor,2017-01-17T00:00:00Z,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2015,2017,2019
NCT03133507,2017-04-25,2017-04-23,NA,Interventional,Not Applicable,73,Completed,Emotion Regulation and Pain in Children With Cancer,2012-11-14T00:00:00Z,2013-09-26T00:00:00Z,2013-09-26T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2017,2012,2013
NCT03140423,2022-03-15,2017-04-12,NA,Interventional,Phase 4,137,"Active, not recruiting",Mupirocin-Iodophor ICU Decolonization Swap Out Trial,2017-05-01T00:00:00Z,2024-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, Irvine",NA,NA,NA,2017,2017,2024
NCT03145558,2021-01-06,2017-05-03,NA,Interventional,Phase 2,134,"Active, not recruiting",TATE Versus TACE in Intermediate Stage HCC,2017-12-05T00:00:00Z,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2017,2017,2021
NCT03151460,2017-05-11,2017-05-09,NA,Interventional,Phase 4,40,Completed,Dopaminergic Modulation of Declarative Memory,2014-09-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,Fondazione S. Lucia,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2017,2014,2016
NCT03189186,2021-04-01,2017-06-12,NA,Interventional,Phase 1,0,Withdrawn,Phase-I Trial of Pembrolizumab and Percutaneous Cryoablation Combination Followed by Nephron-Sparing Surgery or Cytoreductive Nephrectomy in Locally Advanced and Metastatic Renal Cell Carcinomas,2017-07-01T00:00:00Z,2018-10-17T00:00:00Z,2018-10-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2017,2017,2018
