nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT01997008,2020-04-30,2013-11-21,NA,Interventional,Not Applicable,22,Completed,Optimizing Resilience and Coping in HIV Via Internet Delivery,2014-05-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2015
NCT02007707,2019-08-05,2013-11-25,NA,Interventional,Not Applicable,214,Completed,A Family-Based Approach To Reduce Smoking in Vietnamese Men,2014-04-01T00:00:00Z,2018-10-01T00:00:00Z,2016-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2018
NCT02023918,2017-04-20,2013-12-24,2016-11-09,Interventional,Phase 2,6,Completed,Role of Growth Hormone Antagonism in Modulating Insulin Sensitivity in Subjects With Pre-diabetes,2014-01-01T00:00:00Z,2015-12-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2015
NCT02026544,2021-04-20,2013-12-19,NA,Interventional,Not Applicable,10,Completed,Effect of Low Frequency Ultrasound on Kidney Function,2014-01-28T00:00:00Z,2014-10-06T00:00:00Z,2014-10-06T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2014,2014
NCT02028533,2019-05-17,2014-01-03,NA,Interventional,Phase 1,30,Completed,Cocaine Opioid Oxytocin Option - Limited,2014-07-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,"University of California, San Francisco",2014,2014,2014
NCT02034214,2014-01-09,2014-01-09,NA,Interventional,Not Applicable,367,Completed,Shaping the Health of Adolescents in Zimbabwe,2006-02-01T00:00:00Z,2008-10-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2014,2006,2008
NCT02037139,2019-11-12,2014-01-13,NA,Interventional,Not Applicable,155,Completed,Hearing Health Care Service Access and Use,2013-07-01T00:00:00Z,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2013,2019
NCT02040298,2021-09-22,2014-01-10,2018-05-21,Interventional,Phase 2,50,Completed,Assessment of Clemastine Fumarate as a Remyelinating Agent in Multiple Sclerosis,2014-01-01T00:00:00Z,2016-04-01T00:00:00Z,2015-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02040805,2020-02-04,2014-01-16,2017-06-09,Interventional,Not Applicable,323,Completed,Comparison of Treatment for Hoarding Disorder,2014-02-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02041494,2021-03-18,2014-01-18,2021-02-19,Interventional,Not Applicable,165,Terminated,Complex Ventral Hernia Repair Using Biologic or Synthetic Mesh,2014-03-01T00:00:00Z,2019-10-05T00:00:00Z,2019-10-05T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2019
NCT02046408,2017-09-05,2014-01-23,NA,Interventional,Not Applicable,961,Completed,Computer-Facilitated 5A's for Smoking Cessation in Primary Care,2012-07-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2012,2015
NCT02047981,2020-08-24,2014-01-24,2019-08-29,Interventional,Phase 4,190238,Completed,Mortality Reduction After Oral Azithromycin: Mortality Study,2014-12-01T00:00:00Z,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2014,2014,2018
NCT02048007,2021-03-15,2014-01-24,NA,Interventional,Phase 4,72000,Completed,Mortality Reduction After Oral Azithromycin: Morbidity Study,2014-11-01T00:00:00Z,2020-08-27T00:00:00Z,2020-08-27T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2014,2014,2020
NCT02058511,2019-02-13,2014-02-04,2018-12-06,Interventional,Not Applicable,24,Terminated,Infrared Pupillometry During General Anesthesia to Predict Pain,2012-11-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2014,2012,2016
NCT02059382,2014-07-29,2013-12-24,NA,Interventional,Not Applicable,40,Completed,EXercise Continuation Incorporating Technology Enhancements (EXCITE) Study,2013-08-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2014
NCT02059408,2019-12-18,2014-01-17,2019-11-12,Interventional,Not Applicable,1819,Completed,Screen-and-treat Program for Chronic Kidney Disease- High Risk Persons,2015-09-01T00:00:00Z,2018-12-01T00:00:00Z,2017-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2015,2018
NCT02062008,2021-05-20,2014-02-07,2021-05-20,Interventional,Not Applicable,2,Terminated,Validation of Combined PET-MR Quantitative Parameters for Cardiac Applications,2016-12-01T00:00:00Z,2018-02-10T00:00:00Z,2018-02-10T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2016,2018
NCT02072941,2019-04-22,2014-02-24,2018-04-02,Interventional,Not Applicable,445,Completed,Preparing Spanish-speaking Older Adults for Advance Care Planning and Medical Decision Making (PREPARE),2014-09-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2017
NCT02075307,2020-12-22,2014-02-27,NA,Interventional,Not Applicable,7,Completed,Effect of Blueberry Consumption on Metabolic Syndrome & DNA Damage,2014-01-01T00:00:00Z,2017-04-04T00:00:00Z,2017-04-04T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,NA,2014,2014,2017
NCT02078713,2018-04-30,2014-02-25,2017-07-07,Interventional,Not Applicable,786,Completed,Patient-Centered Support for Contraceptive Decision-Making,2014-10-01T00:00:00Z,2016-10-01T00:00:00Z,2016-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02078726,2021-03-24,2014-02-24,2021-03-24,Interventional,Phase 4,100,Completed,Glucagon Use in Colonoscopies,2014-04-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2018
NCT02078739,2015-01-26,2014-02-24,NA,Interventional,Not Applicable,14,Completed,Tele-yoga Program in COPD and Heart Failure,2013-06-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2013,2014
NCT02083744,2020-02-13,2014-02-25,NA,Interventional,Not Applicable,42,Completed,Project Fluido: Fluid Watchers,2013-06-01T00:00:00Z,2014-12-22T00:00:00Z,2014-12-22T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2013,2014
NCT02088931,2016-10-18,2014-01-13,NA,Interventional,Phase 1,3,Unknown status,Treg Adoptive Therapy for Subclinical Inflammation in Kidney Transplantation,2014-03-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02094664,2018-01-05,2014-03-18,2017-07-30,Interventional,Not Applicable,32,Completed,Heated Humidified Oxygen Compared to Dry Oxygen Therapy in Children With Bronchiolitis,2014-01-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,UCSF Benioff Children's Hospital Oakland,2014,2014,2015
NCT02094768,2017-10-31,2014-03-20,NA,Interventional,Not Applicable,30,Completed,Soda and Milk Study,2014-04-01T00:00:00Z,2017-05-01T00:00:00Z,2016-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,2014,2014,2017
NCT02096757,2020-09-16,2014-03-22,NA,Interventional,Not Applicable,8,Completed,The Use of Fish Oil to Reduce Inflammation Caused by a Peripheral Vascular Intervention,2014-06-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco",UCSF & SFVAMC,NA,NA,NA,NA,2014,2014,2017
NCT02097550,2019-07-12,2013-12-11,NA,Interventional,Phase 1,100,Completed,Primary Care eHealth Intervention for Improved Outcomes in Chronic Kidney Disease,2016-05-01T00:00:00Z,2018-12-03T00:00:00Z,2018-11-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2016,2018
NCT02097641,2019-03-18,2014-03-19,2019-01-15,Interventional,Phase 2,60,Completed,Human Mesenchymal Stromal Cells For Acute Respiratory Distress Syndrome (START),2014-03-15T00:00:00Z,2018-02-09T00:00:00Z,2017-03-09T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2018
NCT02101697,2019-09-18,2014-03-27,NA,Interventional,Not Applicable,3733,Completed,Reducing AIDS Stigma Among Health Professionals in India,2014-07-01T00:00:00Z,2019-08-01T00:00:00Z,2019-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2019
NCT02104466,2017-05-30,2014-03-27,NA,Interventional,Not Applicable,40,Completed,Group Acupuncture Treatment Effects for Painful Diabetic Neuropathy (GATE-PDN),2015-03-01T00:00:00Z,2016-03-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2016
NCT02105246,2019-01-03,2014-04-02,2018-06-01,Interventional,Not Applicable,1154,Completed,The Healthy Heart Study,2015-07-15T00:00:00Z,2018-03-31T00:00:00Z,2018-03-31T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2018
NCT02105779,2019-04-03,2014-03-11,NA,Interventional,Not Applicable,172,Completed,Optimizing Cognitive Remediation Outcomes in Schizophrenia,2009-12-01T00:00:00Z,2016-07-26T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2009,2016
NCT02106702,2015-06-15,2014-04-01,NA,Interventional,Not Applicable,271,Completed,The Navigator Project,2010-02-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2010,2014
NCT02106767,2020-01-21,2014-04-03,NA,Interventional,Phase 1,16,Completed,The Effects of Rifampin on the Pharmacokinetics of Rosuvastatin,2014-11-01T00:00:00Z,2016-08-07T00:00:00Z,2016-08-07T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02108600,2021-03-05,2014-03-27,2020-08-12,Interventional,Phase 2,33,Completed,Tocilizumab for Renal Graft Inflammation,2014-06-01T00:00:00Z,2018-12-16T00:00:00Z,2018-12-16T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2018
NCT02109601,2020-02-05,2014-04-03,NA,Interventional,Not Applicable,98,Completed,Patient-Centered Tablets: Applications for Inpatient Admissions,2013-11-01T00:00:00Z,2015-02-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2013,2015
NCT02109627,2020-03-22,2014-01-23,NA,Interventional,Phase 1,17,Terminated,Ficlatuzumab With High Dose Cytarabine in Relapsed and Refractory AML,2015-05-01T00:00:00Z,2019-12-02T00:00:00Z,2019-12-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2015,2019
NCT02116959,2020-04-14,2014-02-18,NA,Interventional,Phase 1,6,Terminated,Alternating Systemic Chemotherapy and Intra-Arterial Melphalan (IAM) Chemotherapy in Children With Intra-Ocular Retinoblastoma,2014-07-23T00:00:00Z,2019-05-25T00:00:00Z,2019-05-25T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2019
NCT02122068,2021-01-19,2014-04-16,NA,Interventional,Not Applicable,26,Completed,Meditation for Dementia Caregivers Major Depressive Disorder in Family Dementia Caregivers,2014-04-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2014,2015
NCT02124252,2019-04-09,2014-04-24,NA,Interventional,Not Applicable,7200,Completed,Community-Driven Cervical Cancer Prevention in Western Kenya,2016-01-01T00:00:00Z,2019-03-01T00:00:00Z,2016-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2016,2019
NCT02125942,2021-01-11,2014-04-26,NA,Interventional,Not Applicable,15,Completed,Central Meditation and Imagery Therapy for Augmentation of Borderline Personality Disorder Treatment,2014-04-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2014,2015
NCT02126007,2016-06-01,2014-04-25,NA,Interventional,Not Applicable,53,Completed,Fatigue Management in HIV,2014-10-01T00:00:00Z,2015-12-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2015
NCT02133846,2020-04-13,2014-05-06,NA,Interventional,Phase 1,44,Completed,Safety Study of TPI-287 to Treat CBS and PSP,2014-05-01T00:00:00Z,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco",UCSF Memory and Aging Center,NA,NA,NA,"University of California, San Francisco",2014,2014,2019
NCT02136082,2018-10-04,2014-05-08,NA,Interventional,Not Applicable,600,Completed,Asha Improving Health and Nutrition of Indian Women With AIDS and Their Children,2013-08-01T00:00:00Z,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2013,2018
NCT02139462,2017-10-03,2014-05-12,NA,Interventional,Not Applicable,47,Completed,Optimizing Fidelity to Family-Based Treatment for Adolescent Anorexia Nervosa,2015-05-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2015,2017
NCT02139722,2020-07-17,2014-05-06,NA,Interventional,Not Applicable,431,Completed,Patient-Centered Care and Asian Americans,2014-01-02T00:00:00Z,2017-07-30T00:00:00Z,2017-05-28T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2017
NCT02141828,2020-05-07,2014-05-11,NA,Interventional,Phase 1,18,Completed,A Phase 1 Dose Escalation and Expanded Cohort Study of EPZ-5676 in the Treatment of Pediatric Patients With Relapsed/Refractory Leukemias Bearing a Rearrangement of the MLL Gene,2014-05-01T00:00:00Z,2016-06-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02145481,2018-11-30,2014-05-15,NA,Interventional,Not Applicable,677,Completed,Decisional Quality for Patients With Coronary Artery Disease,2014-05-01T00:00:00Z,2018-08-15T00:00:00Z,2018-08-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2018
NCT02147301,2019-08-21,2014-05-19,2019-04-03,Interventional,Not Applicable,17,Terminated,TACE Using Doxorubicin-eluting Beads for Patients With HCC and Marginal Hepatic Reserve,2014-12-17T00:00:00Z,2017-04-05T00:00:00Z,2017-01-27T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2017
NCT02152696,2020-11-18,2014-05-28,2020-08-17,Interventional,Phase 3,255,Completed,Optimal Treatment for Women With a Persisting Pregnancy of Unknown Location,2014-07-25T00:00:00Z,2019-08-19T00:00:00Z,2019-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,NA,"University of California, San Francisco",NA,NA,2014,2014,2019
NCT02163447,2020-10-01,2014-06-05,2018-08-17,Interventional,Phase 3,300,Completed,Reducing the Burden of Malaria in HIV-uninfected Pregnant Women and Infants,2014-06-23T00:00:00Z,2018-05-14T00:00:00Z,2018-05-14T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2018
